date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-05-03,22,20,0.0,10.3,5,0,03:53 AM,04:28 PM,04:46 AM,05:55 PM,19,21,23,21,8,54,90,47.9,1010,22,6,196,5,Mawsynram
2019-05-04,21,17,0.0,7.8,4,0,04:28 AM,05:23 PM,04:46 AM,05:56 PM,19,20,20,20,34,82,95,184.8,1005,21,6,162,22,Mawsynram
2019-05-05,22,20,0.0,11.6,5,2,05:05 AM,06:20 PM,04:45 AM,05:56 PM,18,20,21,20,17,40,87,20.3,1008,22,9,226,11,Mawsynram
2019-05-06,25,20,0.0,11.6,6,9,05:46 AM,07:19 PM,04:44 AM,05:57 PM,17,23,23,22,14,14,76,1.1,1006,25,10,217,10,Mawsynram
2019-05-07,26,20,0.0,11.6,5,17,06:31 AM,08:19 PM,04:44 AM,05:57 PM,18,23,23,22,10,22,79,3.9,1006,26,10,212,7,Mawsynram
2019-05-08,25,20,0.0,11.6,5,24,07:22 AM,09:19 PM,04:43 AM,05:58 PM,19,24,24,22,11,32,83,5.3,1005,25,10,213,9,Mawsynram
2019-05-09,24,21,0.0,11.6,5,31,08:17 AM,10:17 PM,04:42 AM,05:58 PM,20,25,25,22,12,54,87,3.7,1005,24,8,213,10,Mawsynram
2019-05-10,25,20,0.0,10.3,5,39,09:17 AM,11:12 PM,04:42 AM,05:59 PM,20,24,24,22,11,46,89,5.7,1007,25,9,205,9,Mawsynram
2019-05-11,25,21,0.0,11.6,5,46,10:18 AM,No moonset,04:41 AM,05:59 PM,20,24,24,22,11,47,88,6.6,1008,25,10,216,9,Mawsynram
2019-05-12,26,21,0.0,13.6,5,53,11:22 AM,12:03 AM,04:41 AM,06:00 PM,19,25,25,23,17,14,79,20.9,1007,26,8,217,10,Mawsynram
2019-05-13,26,21,0.0,13.6,5,60,12:25 PM,12:49 AM,04:40 AM,06:00 PM,19,24,24,22,14,18,81,30.8,1007,26,7,206,8,Mawsynram
2019-05-14,23,19,0.0,13.6,5,68,01:28 PM,01:33 AM,04:39 AM,06:01 PM,18,21,21,21,11,43,86,38.7,1008,23,7,216,7,Mawsynram
2019-05-15,22,20,0.0,13.6,5,75,02:29 PM,02:13 AM,04:39 AM,06:01 PM,18,21,21,21,10,23,84,45.1,1009,22,7,216,6,Mawsynram
2019-05-16,23,17,0.0,13.6,5,82,03:31 PM,02:53 AM,04:38 AM,06:02 PM,17,20,21,20,11,31,85,16.9,1009,23,9,232,7,Mawsynram
2019-05-17,23,19,0.0,13.6,5,89,04:32 PM,03:33 AM,04:38 AM,06:02 PM,18,21,21,21,16,28,86,19.1,1008,23,9,220,9,Mawsynram
2019-05-18,24,19,0.0,13.7,5,97,05:33 PM,04:13 AM,04:38 AM,06:03 PM,19,22,22,21,16,31,85,8.1,1007,24,9,223,10,Mawsynram
2019-05-19,25,20,0.0,13.7,5,100,06:33 PM,04:57 AM,04:37 AM,06:03 PM,19,24,24,22,15,21,82,19.4,1009,25,9,197,9,Mawsynram
2019-05-20,25,21,0.0,13.7,5,89,07:33 PM,05:43 AM,04:37 AM,06:04 PM,19,25,25,23,5,16,80,13.5,1010,25,9,236,4,Mawsynram
2019-05-21,24,20,0.0,13.7,5,81,08:29 PM,06:31 AM,04:36 AM,06:04 PM,19,24,24,22,10,21,82,29.0,1009,24,7,232,5,Mawsynram
2019-05-22,24,18,0.0,13.7,5,74,09:22 PM,07:22 AM,04:36 AM,06:05 PM,19,21,23,21,13,21,85,24.4,1008,24,8,215,7,Mawsynram
2019-05-23,22,16,0.0,12.1,4,67,10:10 PM,08:14 AM,04:35 AM,06:05 PM,17,19,20,19,24,54,89,50.4,1009,22,6,214,10,Mawsynram
2019-05-24,22,16,0.0,13.3,5,60,10:53 PM,09:07 AM,04:35 AM,06:06 PM,18,19,20,19,16,48,90,40.8,1008,22,7,208,8,Mawsynram
2019-05-25,20,18,0.0,13.3,4,52,11:34 PM,10:00 AM,04:35 AM,06:06 PM,19,20,20,20,17,66,94,33.9,1006,20,6,209,9,Mawsynram
2019-05-26,25,21,0.0,12.1,5,45,No moonrise,10:52 AM,04:35 AM,06:07 PM,19,24,24,22,11,49,86,6.6,1006,25,10,218,8,Mawsynram
2019-05-27,24,20,0.0,13.7,5,38,12:10 AM,11:44 AM,04:34 AM,06:07 PM,19,23,23,22,9,22,85,20.5,1006,24,9,231,6,Mawsynram
2019-05-28,25,21,0.0,13.7,5,31,12:45 AM,12:35 PM,04:34 AM,06:08 PM,19,24,24,22,10,15,81,26.5,1006,25,8,232,6,Mawsynram
2019-05-29,26,21,0.0,13.7,5,23,01:18 AM,01:26 PM,04:34 AM,06:08 PM,19,25,25,23,10,16,78,13.2,1005,26,9,220,6,Mawsynram
2019-05-30,25,20,0.0,13.8,5,16,01:52 AM,02:18 PM,04:33 AM,06:09 PM,19,24,24,22,11,12,81,24.3,1006,25,7,214,6,Mawsynram
2019-05-31,24,17,0.0,13.3,5,12,02:25 AM,03:12 PM,04:33 AM,06:09 PM,17,20,21,20,10,33,82,10.1,1006,24,10,209,6,Mawsynram
2019-06-01,25,18,0.0,13.8,5,0,03:02 AM,04:08 PM,04:33 AM,06:10 PM,18,22,22,21,8,19,80,15.1,1006,25,9,184,5,Mawsynram
2019-06-02,25,18,0.0,13.8,5,0,03:41 AM,05:06 PM,04:33 AM,06:10 PM,18,23,23,22,6,21,81,10.7,1006,25,9,169,4,Mawsynram
2019-06-03,24,17,0.0,13.8,5,0,04:24 AM,06:07 PM,04:33 AM,06:10 PM,16,20,21,20,10,35,79,7.3,1006,24,9,185,6,Mawsynram
2019-06-04,23,17,0.0,13.3,5,6,05:14 AM,07:09 PM,04:33 AM,06:11 PM,18,20,20,20,11,48,87,8.5,1006,23,7,192,6,Mawsynram
2019-06-05,22,19,0.0,11.0,5,13,06:08 AM,08:09 PM,04:33 AM,06:11 PM,19,21,22,21,10,58,91,14.1,1006,22,9,190,7,Mawsynram
2019-06-06,24,21,0.0,13.3,5,21,07:08 AM,09:07 PM,04:33 AM,06:12 PM,20,24,24,22,11,45,87,13.4,1006,24,8,184,7,Mawsynram
2019-06-07,25,20,0.0,13.8,5,28,08:11 AM,10:01 PM,04:32 AM,06:12 PM,20,24,24,22,10,46,86,26.0,1007,25,7,179,7,Mawsynram
2019-06-08,23,21,0.0,12.2,5,36,09:16 AM,10:49 PM,04:32 AM,06:13 PM,20,24,24,22,12,58,89,22.6,1005,23,8,194,8,Mawsynram
2019-06-09,24,19,0.0,12.2,5,44,10:19 AM,11:33 PM,04:32 AM,06:13 PM,20,23,23,22,12,62,90,9.2,1004,24,8,189,8,Mawsynram
2019-06-10,24,19,0.0,13.8,5,51,11:22 AM,No moonset,04:32 AM,06:13 PM,20,22,22,21,6,50,89,7.5,1003,24,8,215,4,Mawsynram
2019-06-11,25,19,0.0,13.8,5,59,12:23 PM,12:14 AM,04:32 AM,06:14 PM,19,23,23,22,5,34,85,22.1,1002,25,8,204,3,Mawsynram
2019-06-12,26,20,0.0,13.8,5,66,01:23 PM,12:53 AM,04:32 AM,06:14 PM,20,25,25,24,7,22,81,22.4,1002,26,8,185,4,Mawsynram
2019-06-13,27,23,0.0,13.8,5,74,02:22 PM,01:32 AM,04:33 AM,06:14 PM,21,26,26,24,4,22,82,23.2,1001,27,8,167,2,Mawsynram
2019-06-14,23,21,0.0,12.2,5,81,03:22 PM,02:11 AM,04:33 AM,06:15 PM,21,25,25,22,7,56,93,26.3,1001,23,7,213,4,Mawsynram
2019-06-15,25,22,0.0,13.8,5,89,04:22 PM,02:52 AM,04:33 AM,06:15 PM,21,25,25,23,12,39,90,15.2,1001,25,9,204,7,Mawsynram
2019-06-16,25,22,0.0,13.8,5,96,05:21 PM,03:36 AM,04:33 AM,06:15 PM,20,25,25,23,16,39,88,5.0,1001,25,9,200,11,Mawsynram
2019-06-17,24,22,0.0,12.2,5,100,06:18 PM,04:22 AM,04:33 AM,06:16 PM,21,25,25,23,15,45,91,32.9,1001,24,7,202,9,Mawsynram
2019-06-18,28,22,0.0,13.8,5,89,07:12 PM,05:12 AM,04:33 AM,06:16 PM,21,26,26,24,7,31,83,17.2,1001,28,8,225,4,Mawsynram
2019-06-19,28,21,0.0,13.8,5,81,08:03 PM,06:04 AM,04:33 AM,06:16 PM,20,26,26,24,4,17,80,11.1,1001,28,9,204,3,Mawsynram
2019-06-20,26,23,0.0,13.3,5,73,08:48 PM,06:57 AM,04:33 AM,06:16 PM,21,26,26,24,6,36,85,20.9,1002,26,8,214,4,Mawsynram
2019-06-21,25,22,0.0,13.3,5,66,09:31 PM,07:51 AM,04:34 AM,06:17 PM,22,26,26,23,8,54,90,32.4,1003,25,7,186,5,Mawsynram
2019-06-22,26,20,0.0,13.3,5,58,10:08 PM,08:43 AM,04:34 AM,06:17 PM,21,25,25,23,11,57,89,14.1,1005,26,9,198,7,Mawsynram
2019-06-23,25,21,0.0,13.3,5,51,10:44 PM,09:35 AM,04:34 AM,06:17 PM,21,25,25,23,12,53,90,10.7,1005,25,5,210,8,Mawsynram
2019-06-24,26,22,0.0,13.3,5,43,11:18 PM,10:26 AM,04:34 AM,06:17 PM,21,26,26,23,10,60,89,8.5,1005,26,8,216,8,Mawsynram
2019-06-25,24,21,0.0,13.3,5,36,11:50 PM,11:17 AM,04:35 AM,06:17 PM,21,25,25,23,13,48,91,13.0,1005,24,8,207,9,Mawsynram
2019-06-26,23,20,0.0,13.3,5,28,No moonrise,12:08 PM,04:35 AM,06:18 PM,21,22,24,22,18,64,93,18.2,1003,23,9,204,11,Mawsynram
2019-06-27,21,19,0.0,8.6,5,21,12:23 AM,01:00 PM,04:35 AM,06:18 PM,20,21,22,21,18,80,97,86.8,1001,21,8,206,10,Mawsynram
2019-06-28,21,20,0.0,8.6,5,13,12:58 AM,01:55 PM,04:35 AM,06:18 PM,20,21,21,21,14,72,95,21.4,1001,21,7,197,8,Mawsynram
2019-06-29,25,19,0.0,13.8,5,6,01:35 AM,02:51 PM,04:36 AM,06:18 PM,20,23,23,22,10,55,90,11.1,1000,25,8,199,6,Mawsynram
2019-06-30,28,22,0.0,13.8,6,0,02:16 AM,03:51 PM,04:36 AM,06:18 PM,21,27,27,24,5,37,85,19.2,999,28,6,186,3,Mawsynram
2019-07-01,26,22,0.0,13.3,5,0,03:02 AM,04:52 PM,04:36 AM,06:18 PM,22,26,26,24,9,49,88,34.4,1000,26,7,134,6,Mawsynram
2019-07-02,25,19,0.0,13.8,5,0,03:55 AM,05:55 PM,04:37 AM,06:18 PM,20,24,24,22,10,38,89,11.5,1002,25,9,171,6,Mawsynram
2019-07-03,24,19,0.0,13.8,5,2,04:53 AM,06:55 PM,04:37 AM,06:18 PM,20,21,23,21,10,55,92,6.3,1002,24,10,184,6,Mawsynram
2019-07-04,26,21,0.0,13.8,5,9,05:57 AM,07:53 PM,04:38 AM,06:18 PM,21,25,25,23,8,51,89,11.5,1000,26,9,189,6,Mawsynram
2019-07-05,26,22,0.0,13.8,5,16,07:03 AM,08:44 PM,04:38 AM,06:18 PM,22,26,26,24,9,48,89,22.5,998,26,8,179,6,Mawsynram
2019-07-06,23,21,0.0,11.0,5,24,08:09 AM,09:32 PM,04:38 AM,06:18 PM,21,22,23,22,12,74,95,48.0,999,23,7,175,7,Mawsynram
2019-07-07,23,20,0.0,8.6,5,31,09:14 AM,10:14 PM,04:39 AM,06:18 PM,21,21,23,21,11,97,98,48.2,999,23,7,176,7,Mawsynram
2019-07-08,24,20,0.0,8.6,5,38,10:16 AM,10:54 PM,04:39 AM,06:18 PM,21,22,24,22,10,91,96,67.7,1001,24,6,186,6,Mawsynram
2019-07-09,21,20,0.0,8.6,5,45,11:18 AM,11:33 PM,04:40 AM,06:18 PM,21,21,22,21,11,98,98,93.6,1001,21,6,182,7,Mawsynram
2019-07-10,23,19,0.0,8.6,4,53,12:17 PM,No moonset,04:40 AM,06:17 PM,21,21,22,21,15,99,99,96.7,1001,23,6,186,9,Mawsynram
2019-07-11,22,19,0.0,8.6,5,60,01:17 PM,12:12 AM,04:40 AM,06:17 PM,21,21,22,21,12,96,98,68.7,1002,22,6,196,7,Mawsynram
2019-07-12,22,19,0.0,9.8,5,67,02:15 PM,12:52 AM,04:41 AM,06:17 PM,20,21,23,21,15,73,96,29.5,1004,22,8,204,10,Mawsynram
2019-07-13,21,19,0.0,8.6,4,74,03:13 PM,01:34 AM,04:41 AM,06:17 PM,20,21,22,21,15,83,98,46.6,1004,21,7,202,9,Mawsynram
2019-07-14,22,18,0.0,8.6,4,82,04:10 PM,02:18 AM,04:42 AM,06:17 PM,20,20,21,20,13,94,98,43.9,1002,22,7,197,9,Mawsynram
2019-07-15,21,18,0.0,11.0,4,89,05:05 PM,03:06 AM,04:42 AM,06:16 PM,20,20,21,20,14,73,96,45.5,1002,21,8,198,10,Mawsynram
2019-07-16,24,21,0.0,13.3,5,96,05:57 PM,03:57 AM,04:43 AM,06:16 PM,21,25,25,22,9,46,90,7.4,1003,24,7,212,7,Mawsynram
2019-07-17,27,21,0.0,13.3,5,100,06:44 PM,04:49 AM,04:43 AM,06:16 PM,21,26,26,24,5,34,85,9.0,1002,27,9,234,4,Mawsynram
2019-07-18,27,22,0.0,13.3,6,89,07:28 PM,05:43 AM,04:44 AM,06:16 PM,21,27,27,24,4,37,84,6.9,1002,27,9,214,3,Mawsynram
2019-07-19,29,22,0.0,13.3,6,82,08:07 PM,06:35 AM,04:44 AM,06:15 PM,21,26,26,24,6,38,85,10.5,1003,29,9,220,5,Mawsynram
2019-07-20,24,22,0.0,12.1,5,75,08:43 PM,07:28 AM,04:45 AM,06:15 PM,21,25,25,23,10,51,91,17.5,1004,24,7,209,7,Mawsynram
2019-07-21,24,21,0.0,9.8,5,67,09:17 PM,08:19 AM,04:45 AM,06:15 PM,21,25,25,22,9,66,91,10.7,1004,24,10,214,7,Mawsynram
2019-07-22,23,21,0.0,9.7,5,60,09:50 PM,09:10 AM,04:46 AM,06:14 PM,21,22,24,22,12,68,94,18.0,1004,23,9,206,8,Mawsynram
2019-07-23,22,19,0.0,10.9,5,53,10:22 PM,10:00 AM,04:46 AM,06:14 PM,20,21,23,21,15,71,95,15.3,1003,22,10,201,10,Mawsynram
2019-07-24,23,19,0.0,8.5,5,46,10:55 PM,10:51 AM,04:47 AM,06:13 PM,20,21,23,21,10,81,95,16.2,1004,23,9,193,7,Mawsynram
2019-07-25,23,20,0.0,10.9,5,38,11:31 PM,11:44 AM,04:47 AM,06:13 PM,21,22,24,22,7,76,95,65.4,1002,23,7,188,4,Mawsynram
2019-07-26,22,20,0.0,8.5,5,31,No moonrise,12:38 PM,04:47 AM,06:12 PM,21,21,22,21,8,83,97,51.3,1002,22,8,143,5,Mawsynram
2019-07-27,23,19,0.0,12.1,5,24,12:08 AM,01:35 PM,04:48 AM,06:12 PM,20,21,22,21,9,67,94,82.5,1003,23,8,174,6,Mawsynram
2019-07-28,26,22,0.0,13.6,5,16,12:51 AM,02:34 PM,04:48 AM,06:11 PM,21,25,25,23,7,49,88,13.7,1004,26,9,174,5,Mawsynram
2019-07-29,25,21,0.0,13.3,5,9,01:40 AM,03:36 PM,04:49 AM,06:11 PM,20,24,24,22,10,49,89,9.4,1005,25,9,190,7,Mawsynram
2019-07-30,23,20,0.0,10.9,5,2,02:35 AM,04:37 PM,04:49 AM,06:10 PM,21,22,24,22,11,70,93,32.3,1004,23,8,195,8,Mawsynram
2019-07-31,23,19,0.0,10.9,5,0,03:37 AM,05:37 PM,04:50 AM,06:10 PM,20,21,23,21,9,79,94,39.8,1004,23,8,185,6,Mawsynram
2019-08-01,23,19,0.0,13.3,5,0,04:42 AM,06:32 PM,04:50 AM,06:09 PM,21,22,24,22,6,64,95,48.1,1003,23,7,187,4,Mawsynram
2019-08-02,25,21,0.0,13.6,5,5,05:51 AM,07:23 PM,04:51 AM,06:09 PM,21,25,25,23,8,50,91,25.4,1001,25,8,188,5,Mawsynram
2019-08-03,25,22,0.0,13.6,5,12,06:58 AM,08:09 PM,04:51 AM,06:08 PM,21,25,25,23,9,53,91,19.9,1000,25,9,180,5,Mawsynram
2019-08-04,26,22,0.0,13.3,5,20,08:04 AM,08:51 PM,04:52 AM,06:07 PM,22,26,26,24,7,51,91,16.0,998,26,8,168,6,Mawsynram
2019-08-05,26,23,0.0,13.6,6,27,09:08 AM,09:32 PM,04:52 AM,06:07 PM,22,27,27,24,8,22,86,26.6,996,26,8,112,5,Mawsynram
2019-08-06,28,24,0.0,13.5,6,34,10:10 AM,10:11 PM,04:53 AM,06:06 PM,21,27,27,25,12,23,79,9.3,996,28,9,124,8,Mawsynram
2019-08-07,25,21,0.0,13.5,5,42,11:11 AM,10:52 PM,04:53 AM,06:05 PM,21,25,25,23,15,41,87,32.3,999,25,7,180,9,Mawsynram
2019-08-08,23,20,0.0,13.3,5,49,12:10 PM,11:33 PM,04:54 AM,06:05 PM,20,22,24,22,11,54,90,9.7,1002,23,10,180,8,Mawsynram
2019-08-09,24,22,0.0,12.1,5,56,01:09 PM,No moonset,04:54 AM,06:04 PM,22,25,25,23,7,63,92,17.5,1002,24,8,190,5,Mawsynram
2019-08-10,25,22,0.0,10.9,5,63,02:06 PM,12:17 AM,04:55 AM,06:03 PM,22,26,26,23,4,60,92,19.4,1001,25,7,158,3,Mawsynram
2019-08-11,28,23,0.0,13.5,6,71,03:01 PM,01:04 AM,04:55 AM,06:02 PM,22,27,27,25,5,25,83,23.1,999,28,8,111,3,Mawsynram
2019-08-12,28,23,0.0,13.5,6,78,03:53 PM,01:53 AM,04:56 AM,06:02 PM,22,27,27,25,7,23,83,32.8,999,28,8,168,4,Mawsynram
2019-08-13,24,21,0.0,12.1,5,85,04:41 PM,02:44 AM,04:56 AM,06:01 PM,21,22,24,22,12,63,93,45.3,1004,24,8,181,8,Mawsynram
2019-08-14,22,20,0.0,9.6,5,92,05:26 PM,03:37 AM,04:57 AM,06:00 PM,21,21,23,21,12,70,95,22.7,1006,22,8,194,9,Mawsynram
2019-08-15,23,20,0.0,9.1,5,100,06:06 PM,04:30 AM,04:57 AM,05:59 PM,21,22,24,22,12,74,95,28.5,1006,23,8,197,9,Mawsynram
2019-08-16,24,21,0.0,9.1,5,100,06:43 PM,05:23 AM,04:57 AM,05:58 PM,21,24,24,22,9,71,93,30.5,1004,24,7,194,5,Mawsynram
2019-08-17,24,21,0.0,7.8,5,86,07:18 PM,06:14 AM,04:58 AM,05:58 PM,21,25,25,23,8,81,93,12.7,1004,24,8,191,5,Mawsynram
2019-08-18,25,21,0.0,10.3,5,78,07:51 PM,07:05 AM,04:58 AM,05:57 PM,21,24,24,22,12,64,91,9.1,1006,25,9,195,9,Mawsynram
2019-08-19,24,20,0.0,10.3,5,71,08:23 PM,07:55 AM,04:59 AM,05:56 PM,20,24,24,22,10,68,91,7.1,1006,24,7,206,7,Mawsynram
2019-08-20,23,21,0.0,9.0,5,64,08:55 PM,08:46 AM,04:59 AM,05:55 PM,21,25,25,22,7,66,92,11.7,1005,23,7,201,5,Mawsynram
2019-08-21,25,22,0.0,7.6,5,57,09:29 PM,09:37 AM,05:00 AM,05:54 PM,22,26,26,23,5,60,90,13.9,1003,25,7,121,4,Mawsynram
2019-08-22,26,22,0.0,11.6,5,49,10:05 PM,10:29 AM,05:00 AM,05:53 PM,22,26,26,24,6,33,89,46.6,1002,26,7,179,4,Mawsynram
2019-08-23,24,21,0.0,8.9,5,42,10:45 PM,11:24 AM,05:00 AM,05:52 PM,22,25,25,23,6,67,95,44.1,1004,24,6,153,4,Mawsynram
2019-08-24,24,21,0.0,11.6,5,35,11:30 PM,12:20 PM,05:01 AM,05:51 PM,21,24,24,22,9,49,94,37.5,1005,24,7,157,5,Mawsynram
2019-08-25,26,22,0.0,11.6,5,28,No moonrise,01:20 PM,05:01 AM,05:50 PM,21,26,26,24,7,38,84,19.7,1004,26,9,149,5,Mawsynram
2019-08-26,28,22,0.0,11.6,5,20,12:20 AM,02:20 PM,05:02 AM,05:49 PM,21,26,26,24,7,20,85,9.1,1004,28,9,163,5,Mawsynram
2019-08-27,27,22,0.0,11.6,5,13,01:17 AM,03:19 PM,05:02 AM,05:48 PM,21,26,26,24,6,33,86,7.0,1003,27,8,145,4,Mawsynram
2019-08-28,24,22,0.0,11.6,5,6,02:20 AM,04:16 PM,05:03 AM,05:48 PM,22,25,25,23,6,38,92,13.2,1005,24,9,185,4,Mawsynram
2019-08-29,26,22,0.0,11.6,5,0,03:27 AM,05:09 PM,05:03 AM,05:47 PM,21,26,26,24,4,37,85,9.3,1005,26,9,177,3,Mawsynram
2019-08-30,25,22,0.0,8.9,5,0,04:35 AM,05:58 PM,05:03 AM,05:46 PM,22,26,26,23,4,49,90,15.0,1002,25,9,213,3,Mawsynram
2019-08-31,27,21,0.0,11.6,5,0,05:43 AM,06:42 PM,05:04 AM,05:45 PM,21,26,26,24,5,27,86,12.2,1001,27,9,151,3,Mawsynram
2019-09-01,28,22,0.0,11.6,6,9,06:50 AM,07:25 PM,05:04 AM,05:44 PM,21,27,27,25,5,25,79,13.7,1002,28,8,142,3,Mawsynram
2019-09-02,27,22,0.0,11.6,6,16,07:55 AM,08:06 PM,05:05 AM,05:43 PM,20,26,26,24,7,31,79,7.8,1002,27,9,143,5,Mawsynram
2019-09-03,26,22,0.0,11.6,5,24,08:58 AM,08:47 PM,05:05 AM,05:41 PM,21,26,26,23,7,31,84,16.0,1002,26,9,164,5,Mawsynram
2019-09-04,26,21,0.0,11.6,5,32,10:00 AM,09:30 PM,05:05 AM,05:40 PM,21,25,25,23,6,46,89,28.1,1002,26,9,170,3,Mawsynram
2019-09-05,24,21,0.0,10.2,5,39,11:01 AM,10:14 PM,05:06 AM,05:39 PM,21,25,25,22,5,56,91,23.5,1003,24,8,215,3,Mawsynram
2019-09-06,24,21,0.0,11.6,5,47,12:00 PM,11:01 PM,05:06 AM,05:38 PM,21,25,25,23,6,52,90,25.3,1002,24,8,172,4,Mawsynram
2019-09-07,25,21,0.0,11.6,5,54,12:57 PM,11:50 PM,05:06 AM,05:37 PM,21,25,25,23,11,42,89,17.3,1003,25,9,183,7,Mawsynram
2019-09-08,23,20,0.0,10.2,5,62,01:50 PM,No moonset,05:07 AM,05:36 PM,21,22,24,22,11,64,93,16.5,1004,23,9,182,8,Mawsynram
2019-09-09,24,20,0.0,6.1,5,69,02:39 PM,12:40 AM,05:07 AM,05:35 PM,21,24,24,22,11,75,93,22.4,1003,24,9,192,8,Mawsynram
2019-09-10,23,20,0.0,7.5,5,77,03:25 PM,01:33 AM,05:08 AM,05:34 PM,21,22,24,22,12,64,94,21.6,1003,23,8,190,7,Mawsynram
2019-09-11,23,20,0.0,8.9,5,84,04:06 PM,02:25 AM,05:08 AM,05:33 PM,21,24,24,22,7,63,92,18.7,1005,23,9,191,4,Mawsynram
2019-09-12,22,19,0.0,6.1,4,92,04:44 PM,03:18 AM,05:08 AM,05:32 PM,21,21,22,21,9,97,98,120.4,1008,22,5,176,6,Mawsynram
2019-09-13,22,19,0.0,7.5,5,99,05:19 PM,04:10 AM,05:09 AM,05:31 PM,20,21,23,21,6,81,96,68.2,1009,22,8,183,4,Mawsynram
2019-09-14,23,19,0.0,8.9,5,100,05:53 PM,05:01 AM,05:09 AM,05:30 PM,20,21,23,21,5,67,92,11.0,1008,23,7,208,3,Mawsynram
2019-09-15,23,20,0.0,8.9,5,85,06:25 PM,05:52 AM,05:09 AM,05:29 PM,21,24,24,22,8,57,93,25.0,1007,23,8,208,5,Mawsynram
2019-09-16,23,18,0.0,10.2,5,78,06:57 PM,06:42 AM,05:10 AM,05:28 PM,20,21,23,21,8,61,92,22.2,1006,23,9,194,5,Mawsynram
2019-09-17,23,20,0.0,10.2,5,70,07:30 PM,07:33 AM,05:10 AM,05:26 PM,20,22,23,22,6,51,90,13.0,1008,23,9,172,5,Mawsynram
2019-09-18,26,20,0.0,11.6,5,63,08:05 PM,08:25 AM,05:11 AM,05:25 PM,20,24,24,23,4,34,84,30.4,1010,26,7,165,2,Mawsynram
2019-09-19,25,20,0.0,11.6,5,55,08:43 PM,09:18 AM,05:11 AM,05:24 PM,20,24,24,22,5,28,88,32.0,1010,25,8,193,3,Mawsynram
2019-09-20,25,20,0.0,10.2,5,48,09:25 PM,10:13 AM,05:11 AM,05:23 PM,20,23,23,22,3,32,89,17.7,1009,25,8,216,2,Mawsynram
2019-09-21,25,20,0.0,11.6,5,40,10:11 PM,11:11 AM,05:12 AM,05:22 PM,20,24,24,22,4,20,87,16.8,1008,25,8,197,2,Mawsynram
2019-09-22,25,20,0.0,11.6,5,33,11:04 PM,12:08 PM,05:12 AM,05:21 PM,20,24,24,22,6,23,86,20.1,1010,25,8,208,4,Mawsynram
2019-09-23,21,18,0.0,8.8,5,25,No moonrise,01:06 PM,05:13 AM,05:20 PM,19,20,20,20,9,58,92,21.3,1012,21,9,219,6,Mawsynram
2019-09-24,21,18,0.0,8.8,5,18,12:03 AM,02:02 PM,05:13 AM,05:19 PM,19,20,20,20,5,66,94,26.5,1014,21,8,231,3,Mawsynram
2019-09-25,20,17,0.0,6.0,4,10,01:06 AM,02:56 PM,05:13 AM,05:18 PM,18,19,19,19,5,64,96,12.1,1016,20,8,248,3,Mawsynram
2019-09-26,22,18,0.0,7.4,5,2,02:12 AM,03:45 PM,05:14 AM,05:17 PM,19,20,21,20,4,62,92,15.5,1016,22,8,259,2,Mawsynram
2019-09-27,23,18,0.0,11.6,5,0,03:20 AM,04:31 PM,05:14 AM,05:16 PM,19,20,21,20,5,34,92,21.2,1014,23,8,126,3,Mawsynram
2019-09-28,22,13,0.0,8.8,5,0,04:26 AM,05:15 PM,05:15 AM,05:14 PM,18,19,21,19,5,60,88,14.4,1013,22,9,151,3,Mawsynram
2019-09-29,20,17,0.0,8.8,4,0,05:33 AM,05:57 PM,05:15 AM,05:13 PM,17,19,19,19,4,56,92,16.0,1015,20,9,181,3,Mawsynram
2019-09-30,20,17,0.0,6.0,4,5,06:38 AM,06:38 PM,05:15 AM,05:12 PM,18,18,18,18,3,89,98,37.2,1012,20,7,178,2,Mawsynram
2019-10-01,20,17,0.0,6.0,4,12,07:43 AM,07:22 PM,05:16 AM,05:11 PM,18,18,18,18,5,82,97,68.2,1010,20,8,207,3,Mawsynram
2019-10-02,22,17,0.0,8.8,4,19,08:46 AM,08:06 PM,05:16 AM,05:10 PM,18,19,19,19,6,50,94,13.0,1010,22,8,193,4,Mawsynram
2019-10-03,24,13,0.0,10.2,5,27,09:49 AM,08:53 PM,05:17 AM,05:09 PM,18,19,20,19,6,50,90,11.3,1010,24,7,183,4,Mawsynram
2019-10-04,23,13,0.0,8.8,5,34,10:48 AM,09:43 PM,05:17 AM,05:08 PM,19,20,21,20,5,43,90,7.2,1010,23,9,211,3,Mawsynram
2019-10-05,23,18,0.0,10.2,5,41,11:44 AM,10:34 PM,05:17 AM,05:07 PM,19,21,22,21,4,41,92,14.8,1010,23,7,206,2,Mawsynram
2019-10-06,23,18,0.0,8.8,5,48,12:36 PM,11:27 PM,05:18 AM,05:06 PM,19,21,22,21,4,42,91,18.8,1010,23,8,161,3,Mawsynram
2019-10-07,23,19,0.0,11.6,5,56,01:23 PM,No moonset,05:18 AM,05:05 PM,19,21,22,21,5,35,91,42.5,1011,23,7,157,3,Mawsynram
2019-10-08,22,18,0.0,11.6,5,63,02:06 PM,12:20 AM,05:19 AM,05:04 PM,19,20,21,20,6,36,89,16.0,1012,22,8,227,3,Mawsynram
